193	2	101	20190926
155	2	110	20210308
186	2	101	20190921
193	2	213	20140903
155	2	102	20190706
155	2	72	20221025
155	2	72	20200117
186	2	212	20220127
186	2	212	20190803
53	10	47	20190806
53	10	170	20190829
9	10	140	20190919
9	10	140	20200824
9	10	140	20191010
146	10	29	20210929
53	10	47	20190705
9	10	140	20190819
9	10	140	20190625
9	10	140	20201229
9	10	140	20191219
53	10	7	20190715
25	10	29	20191030
9	10	140	20190828
9	10	140	20190516
122	10	166	20190610
9	10	140	20191101
9	10	140	20211104
191	10	163	20191010
122	10	7	20190705
9	10	140	20220113
146	10	181	20180423
24	10	45	20191015
9	10	140	20190730
25	10	78	20190528
25	5	15	20190614
190	5	166	20190709
190	5	69	20190523
216	5	29	20191029
146	5	29	20190517
9	5	140	20190606
190	5	69	20190517
99	5	217	20220114
146	5	8	20190510
190	5	69	20190522
1	5	217	20190914
216	5	166	20210702
25	5	23	20190625
190	5	84	20190904
25	5	23	20190625
190	5	69	20190522
190	5	69	20190522
53	5	172	20190522
190	5	69	20190517
25	5	140	20180924
190	5	166	20190903
146	5	181	20190706
25	5	1	20190904
25	5	176	20190621
25	5	141	20191010
190	5	141	20160701
25	5	140	20191018
25	5	200	20190516
25	5	180	20220920
25	5	29	20190626
53	5	166	20190920
146	5	176	20190903
146	5	176	20181025
25	5	1	20220613
9	5	140	20210526
53	5	176	20191011
53	5	172	20210530
146	5	176	20190321
146	5	69	20190612
1	5	151	20190731
25	5	96	20180730
146	5	8	20190510
216	5	1	20210619
140	5	176	20200725
53	5	172	20220125
25	5	140	20190613
190	5	29	20190904
146	5	29	20190910
25	5	25	20190717
1	5	140	20190723
1	5	140	20211110
146	5	69	20190606
53	5	29	20190710
146	5	8	20190511
25	5	1	20190904
25	5	99	20190904
216	5	168	20210905
53	5	200	20190614
53	5	200	20190614
190	5	29	20190904
25	5	29	20190715
53	5	172	20190924
25	5	140	20190815
1	5	1	20211023
25	5	140	20190801
25	5	140	20201014
216	5	172	20190813
25	5	140	20190809
53	5	29	20190626
53	5	172	20191025
53	5	176	20190704
25	5	176	20190723
190	5	69	20190517
25	5	151	20191027
146	5	96	20191029
25	5	166	20190605
25	5	176	20190730
53	3	7	20190816
191	3	7	20190511
191	3	168	20070510
191	3	7	20190618
25	3	23	20190617
129	3	181	20190911
129	3	143	20190919
129	3	181	20210527
129	3	166	20190527
53	3	7	20190726
53	3	200	20190903
122	3	151	20190726
146	3	18	20190605
1	3	96	20180724
77	3	7	20111016
146	3	18	20190606
143	3	143	20190731
143	3	181	20210131
129	3	181	20201017
53	3	124	20190702
186	3	212	20210711
53	3	124	20171017
191	3	7	20151015
164	3	7	20191018
216	3	39	20190514
23	3	124	20190612
129	3	181	20190903
146	3	180	20190527
129	3	143	20190624
193	3	101	20190611
122	3	217	20190809
122	3	176	20190809
122	3	176	20190809
122	3	215	20190614
191	3	28	20190912
191	3	140	20190513
193	3	213	20190903
186	3	212	20190803
53	3	2	20190627
191	3	215	20190610
191	3	28	20190610
191	3	28	20190815
191	3	140	20190527
191	3	7	20190702
191	3	106	20210202
191	3	28	20190716
191	3	106	20191015
191	3	140	20190809
191	3	28	20190917
191	3	168	20190807
191	3	28	20190820
124	34	217	20200706
124	34	172	20190620
124	34	180	20191012
10	34	116	20190611
124	34	217	20181016
110	28	38	20190510
43	28	62	20190806
39	28	109	20190730
88	28	65	20200428
168	28	109	20191014
168	28	109	20190704
43	28	62	20190917
197	28	38	20190815
96	28	87	20190530
43	28	65	20190727
3	28	87	20190511
22	28	38	20211111
43	28	62	20190503
43	28	62	20191006
43	28	62	20191006
43	28	62	20191006
212	28	38	20190924
156	28	65	20191010
156	28	65	20191010
29	28	87	20190528
156	28	65	20190816
25	28	62	20190619
166	28	87	20180625
3	28	87	20190616
29	28	87	20190527
213	28	38	20190930
166	28	87	20190509
21	28	87	20200516
23	28	87	20210929
168	28	87	20191111
156	28	65	20211010
156	28	65	20191010
156	28	65	20191010
43	28	87	20220118
168	28	109	20191007
168	28	109	20200920
43	28	62	20200629
49	28	87	20190530
99	28	87	20191016
43	28	62	20191018
55	20	55	20190607
55	20	43	20190607
153	20	91	20190823
7	20	43	20190720
91	20	91	20190830
104	20	126	20220129
7	20	43	20190807
91	20	91	20150914
91	20	133	20210726
153	20	217	20220122
153	20	91	20190703
104	20	217	20220201
104	20	217	20220201
7	20	43	20190720
7	20	71	20190730
153	20	91	20190921
91	20	91	20190914
7	20	71	20190728
104	20	91	20191013
104	20	91	20210818
201	20	133	20190829
153	20	43	20190814
7	20	124	20190917
7	20	43	20190720
153	20	217	20201030
106	20	71	20190526
207	16	178	20190517
29	16	43	20190930
41	16	72	20191120
207	16	178	20190517
114	16	72	20190705
43	16	88	20190827
101	16	208	20181025
9	19	7	20130820
114	19	72	20191018
36	19	36	20190910
209	19	72	20191020
181	19	7	20190826
121	19	213	20190822
185	19	213	20190807
151	19	215	20190526
114	19	72	20190716
124	17	39	20191007
206	17	7	20190511
53	17	47	20210617
206	17	7	20170227
180	17	180	20190917
206	17	28	20190808
137	17	29	20190612
53	17	166	20190925
206	17	7	20190523
206	17	140	20190924
206	17	140	20190718
206	17	140	20211117
141	17	141	20190828
206	17	140	20190606
206	17	7	20190611
206	17	47	20190903
57	17	69	20190522
108	17	185	20210730
206	17	166	20190528
206	17	166	20190528
206	17	28	20190730
7	17	23	20190921
206	17	7	20190625
180	17	180	20190722
206	17	47	20190508
206	17	7	20190731
77	17	7	20190516
206	17	47	20190529
29	17	96	20181220
124	17	50	20190617
206	17	166	20190620
206	17	7	20190604
166	27	179	20190701
204	27	162	20190910
166	27	5	20190724
166	27	180	20210903
166	27	96	20190513
7	27	170	20191019
166	27	63	20190730
166	27	161	20210605
166	27	172	20190916
166	27	96	20191010
166	27	39	20190923
124	27	151	20190918
166	27	180	20190916
166	27	180	20211201
19	27	147	20190607
166	27	137	20191028
124	27	96	20190930
166	27	29	20191008
124	27	165	20190604
140	27	25	20191022
166	27	25	20210929
36	27	57	20190705
124	27	96	20191015
43	27	114	20191008
204	27	162	20190910
176	27	25	20190812
213	27	211	20190906
124	27	181	20190805
166	27	151	20190729
166	27	161	20210115
124	27	144	20190926
204	27	162	20190910
124	27	143	20190524
43	27	216	20191019
124	27	143	20191014
36	27	57	20190614
43	27	170	20191015
213	27	213	20191029
166	27	181	20190912
124	27	181	20190531
36	27	57	20201026
166	27	181	20100612
2	27	172	20190821
115	27	214	20210602
124	27	181	20190805
124	27	39	20191014
19	27	57	20190607
124	27	181	20190712
166	27	181	20190806
204	27	162	20180908
166	27	88	20190614
166	27	181	20201106
166	27	181	20190928
166	27	29	20190710
166	27	181	20190715
166	27	29	20191021
166	27	144	20190630
204	27	162	20190911
124	27	147	20190819
43	27	21	20190511
124	27	29	20190925
124	27	181	20190920
124	27	181	20190920
19	27	147	20190607
110	27	186	20191015
124	27	96	20190910
124	27	181	20191025
166	27	96	20210430
36	27	57	20190101
166	27	181	20190718
166	27	29	20191030
124	27	39	20190510
124	27	39	20190723
124	27	29	20181210
166	27	181	20190723
124	27	39	20190828
166	27	88	20190614
19	27	19	20190712
197	27	117	20190528
166	27	96	20190705
166	27	29	20220127
166	27	29	20220127
166	27	141	20190531
7	27	180	20190916
166	27	29	20191010
166	27	29	20190923
124	27	96	20190718
7	27	96	20190710
166	27	29	20191015
166	27	181	20190520
166	27	181	20190823
166	27	181	20190626
166	27	181	20190716
166	27	29	20190626
124	27	29	20191023
204	27	162	20190910
166	27	96	20190829
124	27	96	20191007
124	27	143	20190503
124	27	206	20190620
124	27	180	20190621
124	27	96	20190601
115	27	169	20190519
166	27	96	20191017
166	27	29	20190703
166	27	23	20190712
124	27	143	20190708
124	27	29	20190815
124	27	29	20190520
166	27	143	20190729
22	24	75	20190515
115	24	169	20190525
115	24	169	20190525
72	24	114	20190812
213	24	214	20171115
72	24	114	20220720
213	24	185	20140514
213	24	199	20190506
72	24	114	20190723
121	24	186	20101021
110	24	44	20190802
110	24	185	20211014
110	24	185	20211014
110	24	63	20190922
72	24	114	20160723
208	24	199	20190507
72	24	198	20211224
110	24	63	20220107
166	24	25	20190912
133	24	147	20200101
68	24	114	20211230
186	24	46	20190515
43	24	88	20201230
166	24	21	20190321
181	24	116	20190926
133	24	147	20190630
29	24	29	20210605
166	24	181	20190524
72	24	114	20190817
29	24	147	20191005
29	24	147	20191011
140	24	25	20191022
197	24	117	20190524
197	24	117	20190528
139	24	198	20191229
208	24	75	20190514
139	24	16	20190725
68	24	114	20190725
43	32	132	20190524
110	32	48	20191110
110	32	48	20190516
101	32	46	20190501
72	32	6	20140905
197	32	97	20160107
197	32	48	20190628
110	32	48	20190718
197	32	97	20190708
43	32	97	20200609
197	32	97	20190903
98	32	97	20190902
110	32	97	20191105
150	32	46	20190828
166	32	97	20220128
23	35	7	20210831
43	35	108	20190921
29	35	7	20190723
7	35	140	20190808
7	35	7	20160913
17	23	99	20190206
11	23	196	20200508
83	23	196	20191021
120	23	218	20190827
120	23	175	20190526
120	23	218	20190828
46	23	21	20190428
46	23	21	20190428
17	23	21	20190527
17	23	21	20190527
17	23	21	20190527
52	23	217	20190926
52	23	20	20190910
17	23	217	20190614
17	23	99	20190901
83	23	196	20211209
83	23	196	20211209
97	23	35	20200602
52	23	82	20190521
56	23	61	20190822
17	23	160	20190929
17	23	20	20191020
4	23	35	20190825
180	36	173	20190517
23	36	202	20190924
194	15	74	20191105
194	15	70	20191105
72	12	158	20191123
14	15	135	20180709
53	5	172	20190725
